end_date,value_sum,symbol
2021-03-09,4635054248.627001,CSCO_HISTORY
2021-03-09,4593629313.074,PARA_HISTORY
2021-03-09,4416512425.445,F_HISTORY
2021-03-09,4233033389.136,KO_HISTORY
2021-03-09,4226882843.538,UNH_HISTORY
2021-03-09,4075212915.452,UAL_HISTORY
2021-03-10,123737933555.236,TSLA_HISTORY
2021-03-10,115385834614.276,QQQ_HISTORY
2021-03-10,65296000183.07,AAPL_HISTORY
2021-03-10,25600950640.454,MSFT_HISTORY
2021-03-10,23707435684.593002,AMZN_HISTORY
2021-03-10,19278445649.952,BA_HISTORY
2021-03-10,19127207527.1,META_HISTORY
2021-03-10,16784875244.188,NVDA_HISTORY
2021-03-10,16635750933.559002,AMD_HISTORY
2021-03-10,13392146267.033558,PLTR_HISTORY
2021-03-10,11464968964.472,DIS_HISTORY
2021-03-10,10898682770.383,BAC_HISTORY
2021-03-10,10266149259.463001,PYPL_HISTORY
2021-03-10,9199122956.741272,GE_HISTORY
2021-03-10,8930665538.618,JPM_HISTORY
2021-03-10,8766089346.823,XOM_HISTORY
2021-03-10,8428343326.0529995,MU_HISTORY
2021-03-10,8047731722.2109995,CVX_HISTORY
2021-03-10,7495565685.911,INTC_HISTORY
2021-03-10,7491148932.260998,GOOGL_HISTORY
2021-03-10,7113914574.441999,C_HISTORY
2021-03-10,6900889077.84,GOOG_HISTORY
2021-03-10,6850829031.798,CCL_HISTORY
2021-03-10,6834271724.134002,CRM_HISTORY
2021-03-10,6751145454.667999,T_HISTORY
2021-03-10,6633677734.513,V_HISTORY
2021-03-10,6388358796.417,ORCL_HISTORY
2021-03-10,6378975859.517,WMT_HISTORY
2021-03-10,6125472984.037999,MA_HISTORY
2021-03-10,6097173796.190001,WFC_HISTORY
2021-03-10,6020037833.83,QCOM_HISTORY
2021-03-10,5738520276.414999,UBER_HISTORY
2021-03-10,5710412615.766999,NCLH_HISTORY
2021-03-10,5277008958.036,COST_HISTORY
2021-03-10,5165551126.686001,GM_HISTORY
2021-03-10,4946459306.34,CMCSA_HISTORY
2021-03-10,4928013115.624001,VZ_HISTORY
2021-03-10,4863037310.701,ADBE_HISTORY
2021-03-10,4856419320.443,CSCO_HISTORY
2021-03-10,4854221809.896999,PARA_HISTORY
2021-03-10,4819654628.801001,NFLX_HISTORY
2021-03-10,4818597242.93,HD_HISTORY
2021-03-10,4793200038.071,DASH_HISTORY
2021-03-10,4567146690.149,ABNB_HISTORY
2021-03-10,4487859565.91,KO_HISTORY
2021-03-10,4465877731.866999,PFE_HISTORY
2021-03-10,4241360131.0599995,UNH_HISTORY
2021-03-10,4231763792.087,F_HISTORY
2021-03-10,4141414241.0709996,AMAT_HISTORY
2021-03-10,4009231194.083,FCX_HISTORY
2021-03-11,113811252331.89099,TSLA_HISTORY
2021-03-11,93658583889.118,QQQ_HISTORY
2021-03-11,59016633661.612,AAPL_HISTORY
2021-03-11,23468099695.205997,MSFT_HISTORY
2021-03-11,20650315894.523,BA_HISTORY
2021-03-11,20638481901.504,AMZN_HISTORY
2021-03-11,17426383504.532,META_HISTORY
2021-03-11,15715498575.395002,AMD_HISTORY
2021-03-11,15004861935.574001,NVDA_HISTORY
2021-03-11,11881116301.446178,PLTR_HISTORY
2021-03-11,11609916607.703,DIS_HISTORY
2021-03-11,10548060255.28116,GE_HISTORY
2021-03-11,9407072930.866999,BAC_HISTORY
2021-03-11,8856974264.94,PYPL_HISTORY
2021-03-11,8119200432.318001,JPM_HISTORY
2021-03-11,7839117145.224,MU_HISTORY
2021-03-11,7601695690.1710005,XOM_HISTORY
2021-03-11,7470815543.0789995,ORCL_HISTORY
2021-03-11,7119717818.913,CVX_HISTORY
2021-03-11,7113174162.097,INTC_HISTORY
2021-03-11,6589217172.835,V_HISTORY
2021-03-11,6543733338.891001,C_HISTORY
2021-03-11,6319661534.178999,GOOGL_HISTORY
2021-03-11,6146563296.883,T_HISTORY
2021-03-11,6145660496.264999,GOOG_HISTORY
2021-03-11,6091071211.354002,CRM_HISTORY
2021-03-11,5993766397.532,MA_HISTORY
2021-03-11,5967829944.257,WMT_HISTORY
2021-03-11,5874835878.344,CCL_HISTORY
2021-03-11,5818387158.412001,QCOM_HISTORY
2021-03-11,5753006904.477,WFC_HISTORY
2021-03-11,5408815981.774,UBER_HISTORY
2021-03-11,5274919237.968,COST_HISTORY
2021-03-11,5259785826.754,VZ_HISTORY
2021-03-11,5140855984.568,NCLH_HISTORY
2021-03-11,5025046764.285001,GM_HISTORY
2021-03-11,4946865972.684999,PARA_HISTORY
2021-03-11,4792646207.886,NFLX_HISTORY
2021-03-11,4786113931.898,CSCO_HISTORY
2021-03-11,4689011371.663,DASH_HISTORY
2021-03-11,4435659696.602,CMCSA_HISTORY
2021-03-11,4376611150.533999,HD_HISTORY
2021-03-11,4359276792.433,ADBE_HISTORY
2021-03-11,4215787514.124,KO_HISTORY
2021-03-11,4193309533.755,ABNB_HISTORY
2021-03-11,3943263152.886,F_HISTORY
2021-03-11,3810690215.512,AVGO_HISTORY
2021-03-11,3809139934.563999,PFE_HISTORY
2021-03-11,3746564441.024,UNH_HISTORY
2021-03-11,3741353155.4599996,FCX_HISTORY
2021-03-12,95672346127.504,TSLA_HISTORY
2021-03-12,80704333513.54001,QQQ_HISTORY
2021-03-12,53394365801.445,AAPL_HISTORY
2021-03-12,24706195434.414,BA_HISTORY
2021-03-12,20969335097.847,MSFT_HISTORY
2021-03-12,17066903425.739,AMZN_HISTORY
2021-03-12,16443020481.423,META_HISTORY
2021-03-12,14197143502.359003,AMD_HISTORY
2021-03-12,13097867592.304,NVDA_HISTORY
2021-03-12,12205721228.437,DIS_HISTORY
2021-03-12,10773015677.259241,GE_HISTORY
2021-03-12,9716991509.22924,PLTR_HISTORY
2021-03-12,8616716008.949,BAC_HISTORY
2021-03-12,7577211259.207001,JPM_HISTORY
2021-03-12,7467460656.75,PYPL_HISTORY
2021-03-12,7138149103.486,XOM_HISTORY
2021-03-12,7109592255.685999,MU_HISTORY
2021-03-12,6483792285.790999,T_HISTORY
2021-03-12,6398057969.98,V_HISTORY
2021-03-12,6326211865.900001,INTC_HISTORY
2021-03-12,6196053923.923,PARA_HISTORY
2021-03-12,6166364190.191999,CVX_HISTORY
2021-03-12,6165518911.176001,C_HISTORY
2021-03-12,6107568817.056,ORCL_HISTORY
2021-03-12,5878565752.268001,WMT_HISTORY
2021-03-12,5858806829.291,GOOG_HISTORY
2021-03-12,5661417715.847,WFC_HISTORY
2021-03-12,5552148678.301999,MA_HISTORY
2021-03-12,5498856523.129001,GM_HISTORY
2021-03-12,5456830616.231999,QCOM_HISTORY
2021-03-12,5270133779.755999,GOOGL_HISTORY
2021-03-12,5239811418.3740015,CRM_HISTORY
2021-03-12,5113798826.674,VZ_HISTORY
2021-03-12,4793940391.378,CCL_HISTORY
2021-03-12,4722127318.48,UBER_HISTORY
2021-03-12,4588436253.521,NFLX_HISTORY
2021-03-12,4334748817.132,DASH_HISTORY
2021-03-12,4299254592.611,COST_HISTORY
2021-03-12,4186586393.7920003,CMCSA_HISTORY
2021-03-12,4150476240.1470003,F_HISTORY
2021-03-12,4108376457.6299996,KO_HISTORY
2021-03-12,4076443230.6150002,CSCO_HISTORY
2021-03-12,3989633203.0420003,HD_HISTORY
2021-03-12,3922577433.6,ABNB_HISTORY
2021-03-12,3730059726.417001,UAL_HISTORY
2021-03-12,3708157749.704,ADBE_HISTORY
2021-03-12,3604740736.156,AMAT_HISTORY
2021-03-12,3565969856.3250003,MRK_HISTORY
2021-03-12,3443783478.062,FCX_HISTORY
2021-03-12,3415638311.178999,PFE_HISTORY
2021-03-15,89561745213.816,TSLA_HISTORY
2021-03-15,71483522138.114,QQQ_HISTORY
2021-03-15,48115268974.122,AAPL_HISTORY
2021-03-15,29720283991.472,BA_HISTORY
2021-03-15,19876848673.484,MSFT_HISTORY
2021-03-15,16440149911.519001,META_HISTORY
2021-03-15,15285213574.553,AMZN_HISTORY
2021-03-15,13450994982.243002,AMD_HISTORY
2021-03-15,11005021102.02,NVDA_HISTORY
2021-03-15,10375331832.497341,GE_HISTORY
2021-03-15,9655012616.653,DIS_HISTORY
2021-03-15,9039691391.40228,PLTR_HISTORY
2021-03-15,8225765382.651999,BAC_HISTORY
2021-03-15,7288190018.311,PARA_HISTORY
2021-03-15,7038156874.153999,JPM_HISTORY
2021-03-15,6800970445.762,XOM_HISTORY
2021-03-15,6592850439.976,MU_HISTORY
2021-03-15,6419366578.912001,PYPL_HISTORY
2021-03-15,6150294280.415,T_HISTORY
2021-03-15,5910915037.301,INTC_HISTORY
2021-03-15,5721603445.806001,C_HISTORY
2021-03-15,5517149565.358,CVX_HISTORY
2021-03-15,5463982555.82,GOOG_HISTORY
2021-03-15,5332929033.673,GM_HISTORY
2021-03-15,5242920120.577,V_HISTORY
2021-03-15,5235093614.7630005,WMT_HISTORY
2021-03-15,5200957719.191,WFC_HISTORY
2021-03-15,5145220174.554999,ORCL_HISTORY
2021-03-15,5071919574.511,CCL_HISTORY
2021-03-15,4897372593.260002,CRM_HISTORY
2021-03-15,4869463026.175,VZ_HISTORY
2021-03-15,4762385127.754,QCOM_HISTORY
2021-03-15,4725983177.1970005,UAL_HISTORY
2021-03-15,4673400101.295999,GOOGL_HISTORY
2021-03-15,4626034093.367001,NFLX_HISTORY
2021-03-15,4519157692.596,MA_HISTORY
2021-03-15,4443854154.806,UBER_HISTORY
2021-03-15,4076797051.321,COST_HISTORY
2021-03-15,3932701266.0350003,F_HISTORY
2021-03-15,3843954109.274,HD_HISTORY
2021-03-15,3841149753.566,ABNB_HISTORY
2021-03-15,3796063626.674,CMCSA_HISTORY
2021-03-15,3773010616.2819996,DASH_HISTORY
2021-03-15,3718624097.1,LLY_HISTORY
2021-03-15,3679574506.45,MRK_HISTORY
2021-03-15,3601957750.762,KO_HISTORY
2021-03-15,3366384079.369999,PFE_HISTORY
2021-03-15,3336775897.752,ADBE_HISTORY
2021-03-15,3307492991.6989994,CSCO_HISTORY
2021-03-15,3302849521.967,FCX_HISTORY
2021-03-16,77287243948.194,TSLA_HISTORY
2021-03-16,67119617528.894,QQQ_HISTORY
2021-03-16,48319164930.717,AAPL_HISTORY
2021-03-16,32011579432.607,BA_HISTORY
2021-03-16,19454363059.028,MSFT_HISTORY
2021-03-16,17112127862.539999,META_HISTORY
2021-03-16,13890616180.251,AMZN_HISTORY
2021-03-16,13683149869.355001,AMD_HISTORY
2021-03-16,9821083695.62112,GE_HISTORY
2021-03-16,9627633292.47,NVDA_HISTORY
2021-03-16,8655268273.80453,PLTR_HISTORY
2021-03-16,7869993687.174999,BAC_HISTORY
2021-03-16,7628122520.315001,DIS_HISTORY
2021-03-16,7446544634.98,MU_HISTORY
2021-03-16,7445064921.122,PARA_HISTORY
2021-03-16,6775301793.809,JPM_HISTORY
2021-03-16,6564144263.182,XOM_HISTORY
2021-03-16,5894934713.635,PYPL_HISTORY
2021-03-16,5877748122.972,INTC_HISTORY
2021-03-16,5807169176.934,T_HISTORY
2021-03-16,5397777027.045,GOOG_HISTORY
2021-03-16,5321574321.195,CCL_HISTORY
2021-03-16,5287013187.274,C_HISTORY
2021-03-16,5271844815.671001,GM_HISTORY
2021-03-16,4985253441.31,UAL_HISTORY
2021-03-16,4919049916.698,ORCL_HISTORY
2021-03-16,4850949752.254,VZ_HISTORY
2021-03-16,4840683278.547,WMT_HISTORY
2021-03-16,4807074664.429,CVX_HISTORY
2021-03-16,4806653343.788,NFLX_HISTORY
2021-03-16,4797592873.325001,WFC_HISTORY
2021-03-16,4750778129.556,QCOM_HISTORY
2021-03-16,4701772045.893,GOOGL_HISTORY
2021-03-16,4688003483.179,V_HISTORY
2021-03-16,4659297395.118,F_HISTORY
2021-03-16,4498513423.766002,MRNA_HISTORY
2021-03-16,4370210747.8410015,CRM_HISTORY
2021-03-16,4209497356.133999,UBER_HISTORY
2021-03-16,4060449853.478,LLY_HISTORY
2021-03-16,3989416088.2839994,MA_HISTORY
2021-03-16,3776151769.414,MRK_HISTORY
2021-03-16,3719954799.158,ABNB_HISTORY
2021-03-16,3690257424.7539997,NXPI_HISTORY
2021-03-16,3636869203.814,COST_HISTORY
2021-03-16,3512491283.91,HD_HISTORY
2021-03-16,3501885434.117,CMCSA_HISTORY
2021-03-16,3403439695.813999,PFE_HISTORY
2021-03-16,3261690907.636,AMAT_HISTORY
2021-03-16,3249801703.776,FCX_HISTORY
2021-03-16,3188347978.312,KO_HISTORY
2021-03-17,68980777116.181,TSLA_HISTORY
2021-03-17,67501708558.179,QQQ_HISTORY
2021-03-17,48772517418.662,AAPL_HISTORY
2021-03-17,31495551916.864998,BA_HISTORY
2021-03-17,19035938672.503,MSFT_HISTORY
2021-03-17,18828645022.22,META_HISTORY
2021-03-17,13861693467.854,AMZN_HISTORY
2021-03-17,13743839175.036001,AMD_HISTORY
2021-03-17,8895924139.126,PARA_HISTORY
2021-03-17,8641190368.565,NVDA_HISTORY
2021-03-17,8349575866.957,BAC_HISTORY
2021-03-17,8154919759.98756,GE_HISTORY
2021-03-17,7990829892.99077,PLTR_HISTORY
2021-03-17,7889177016.983,DIS_HISTORY
2021-03-17,7622936420.250999,MU_HISTORY
2021-03-17,6725512423.844,JPM_HISTORY
2021-03-17,6297525213.069,XOM_HISTORY
2021-03-17,6082000974.954,INTC_HISTORY
2021-03-17,5704364237.712,T_HISTORY
2021-03-17,5520610791.963,PYPL_HISTORY
2021-03-17,5402033165.809,GOOG_HISTORY
2021-03-17,5317651255.438001,UAL_HISTORY
2021-03-17,5313340870.103001,GM_HISTORY
2021-03-17,5313071964.305001,MRNA_HISTORY
2021-03-17,5219199979.74,C_HISTORY
2021-03-17,5137626559.846001,F_HISTORY
2021-03-17,5033338958.596,CCL_HISTORY
2021-03-17,4767516390.245,NFLX_HISTORY
2021-03-17,4761932909.238,VZ_HISTORY
2021-03-17,4695943033.838999,GOOGL_HISTORY
2021-03-17,4564659520.753,QCOM_HISTORY
2021-03-17,4547460280.081,NXPI_HISTORY
2021-03-17,4524058311.254,WFC_HISTORY
2021-03-17,4488729050.918,ORCL_HISTORY
2021-03-17,4394095094.468,V_HISTORY
2021-03-17,4294287182.354,LLY_HISTORY
2021-03-17,4174473306.375002,CRM_HISTORY
2021-03-17,4044728534.407,CVX_HISTORY
2021-03-17,4036266437.23,WMT_HISTORY
2021-03-17,4007180071.1430006,MRK_HISTORY
2021-03-17,3979704801.687999,UBER_HISTORY
2021-03-17,3742948689.4509997,HD_HISTORY
2021-03-17,3695593981.265999,PFE_HISTORY
2021-03-17,3643009518.3009996,CRWD_HISTORY
2021-03-17,3486203653.0869994,MA_HISTORY
2021-03-17,3482142317.5,FCX_HISTORY
2021-03-17,3355902160.422,ABNB_HISTORY
2021-03-17,3290633593.741,CMCSA_HISTORY
2021-03-17,3248069613.44,COST_HISTORY
2021-03-17,3201672384.73,AMAT_HISTORY
2021-03-18,73492557752.193,QQQ_HISTORY
2021-03-18,67354896858.612,TSLA_HISTORY
2021-03-18,50279703678.478004,AAPL_HISTORY
2021-03-18,30427901318.625,BA_HISTORY
2021-03-18,19896569419.058,MSFT_HISTORY
2021-03-18,18281649214.451,META_HISTORY
2021-03-18,14610307094.87,AMZN_HISTORY
2021-03-18,14186856414.772001,AMD_HISTORY
2021-03-18,10211710714.203001,BAC_HISTORY
2021-03-18,9710245073.796,PARA_HISTORY
2021-03-18,8681800693.819,NVDA_HISTORY
2021-03-18,8086201507.275999,JPM_HISTORY
2021-03-18,7982033713.387,MU_HISTORY
2021-03-18,7460006009.411,DIS_HISTORY
2021-03-18,7204475604.90918,PLTR_HISTORY
2021-03-18,6842550636.852,XOM_HISTORY
2021-03-18,6148146386.1380005,GM_HISTORY
2021-03-18,6052274545.318,INTC_HISTORY
2021-03-18,5648011985.0,C_HISTORY
2021-03-18,5583181837.233,T_HISTORY
2021-03-18,5521518963.952,UAL_HISTORY
2021-03-18,5493758820.98514,GE_HISTORY
2021-03-18,5473485193.064,WFC_HISTORY
2021-03-18,5457531480.837999,PYPL_HISTORY
2021-03-18,5447327006.836,GOOG_HISTORY
2021-03-18,5373928460.93,CCL_HISTORY
2021-03-18,5370297549.988,NXPI_HISTORY
2021-03-18,5338089204.845,F_HISTORY
2021-03-18,5144523261.073002,MRNA_HISTORY
2021-03-18,4725782113.671,GOOGL_HISTORY
2021-03-18,4502679864.65,NFLX_HISTORY
2021-03-18,4363347230.794,LLY_HISTORY
2021-03-18,4317696108.6970005,CRWD_HISTORY
2021-03-18,4316665392.983,MA_HISTORY
2021-03-18,4264548265.25,QCOM_HISTORY
2021-03-18,4181023456.637,VZ_HISTORY
2021-03-18,4127841168.9390006,MRK_HISTORY
2021-03-18,4038060664.9189997,CVX_HISTORY
2021-03-18,3988633596.05,V_HISTORY
2021-03-18,3940389670.7149997,HD_HISTORY
2021-03-18,3921236240.2280016,CRM_HISTORY
2021-03-18,3798516078.975999,UBER_HISTORY
2021-03-18,3747542367.09,WMT_HISTORY
2021-03-18,3734007093.2159986,PFE_HISTORY
2021-03-18,3369026869.3469996,CMCSA_HISTORY
2021-03-18,3368933891.431,AMAT_HISTORY
2021-03-18,3325155010.1870003,FCX_HISTORY
2021-03-18,3168157930.877,AVGO_HISTORY
2021-03-18,3112060817.893,ABBV_HISTORY
2021-03-18,3085247223.335,ORCL_HISTORY
2021-03-19,75249660787.867,QQQ_HISTORY
2021-03-19,69344089042.188,TSLA_HISTORY
2021-03-19,53498465908.994,AAPL_HISTORY
2021-03-19,25877937677.169,BA_HISTORY
2021-03-19,22030130218.144997,META_HISTORY
2021-03-19,21403676855.426003,MSFT_HISTORY
2021-03-19,16824910484.96,AMZN_HISTORY
2021-03-19,14423044812.673,AMD_HISTORY
2021-03-19,11794101184.825,BAC_HISTORY
2021-03-19,10430415243.383999,JPM_HISTORY
2021-03-19,8766055370.242,PARA_HISTORY
2021-03-19,8747871591.705,NVDA_HISTORY
2021-03-19,8272562697.896999,MU_HISTORY
2021-03-19,7798652494.733001,XOM_HISTORY
2021-03-19,7312484002.212001,DIS_HISTORY
2021-03-19,7019761403.40866,PLTR_HISTORY
2021-03-19,6970500967.528999,V_HISTORY
2021-03-19,6863580549.847,NXPI_HISTORY
2021-03-19,6863572708.21,INTC_HISTORY
2021-03-19,6112216759.358999,MA_HISTORY
2021-03-19,5868814923.379,WFC_HISTORY
2021-03-19,5826390997.156,C_HISTORY
2021-03-19,5647282406.7560005,PYPL_HISTORY
2021-03-19,5560935664.199001,GM_HISTORY
2021-03-19,5409413510.889999,CCL_HISTORY
2021-03-19,5337956638.811,UAL_HISTORY
2021-03-19,5271973007.306,GOOG_HISTORY
2021-03-19,5237480434.1900015,MRNA_HISTORY
2021-03-19,5114572443.473999,GOOGL_HISTORY
2021-03-19,5084399389.562,F_HISTORY
2021-03-19,4791665386.0130005,HD_HISTORY
2021-03-19,4746471288.716,MRK_HISTORY
2021-03-19,4705996191.976999,T_HISTORY
2021-03-19,4705701591.535959,GE_HISTORY
2021-03-19,4568077542.462,CRWD_HISTORY
2021-03-19,4467951389.837,NFLX_HISTORY
2021-03-19,4393154574.054,NKE_HISTORY
2021-03-19,4325198477.484,VZ_HISTORY
2021-03-19,4244490769.6180005,LLY_HISTORY
2021-03-19,4233965174.811,QCOM_HISTORY
2021-03-19,4191835890.434,CVX_HISTORY
2021-03-19,4043905103.773999,PFE_HISTORY
2021-03-19,3978066749.283,AVGO_HISTORY
2021-03-19,3968887140.792,FDX_HISTORY
2021-03-19,3936932849.1570005,WMT_HISTORY
2021-03-19,3909403571.2810016,CRM_HISTORY
2021-03-19,3791587944.771,SBUX_HISTORY
2021-03-19,3658348841.185,CMCSA_HISTORY
2021-03-19,3647159642.1029987,UBER_HISTORY
2021-03-19,3608957685.845,DG_HISTORY
2021-03-22,77327655025.601,QQQ_HISTORY
2021-03-22,72907050638.38,TSLA_HISTORY
2021-03-22,54746535964.567,AAPL_HISTORY
2021-03-22,24554321291.19,META_HISTORY
2021-03-22,21488622620.163002,MSFT_HISTORY
2021-03-22,21396286663.012997,BA_HISTORY
2021-03-22,16605161689.324,AMZN_HISTORY
2021-03-22,14159286180.841002,AMD_HISTORY
2021-03-22,11874461213.275,BAC_HISTORY
2021-03-22,10987647395.868,JPM_HISTORY
2021-03-22,9151310571.199999,NVDA_HISTORY
2021-03-22,8465448571.309,MU_HISTORY
2021-03-22,7719113752.11,V_HISTORY
2021-03-22,7447819159.243,INTC_HISTORY
2021-03-22,7310521747.121,XOM_HISTORY
2021-03-22,7199630392.944,PARA_HISTORY
2021-03-22,6911845146.955,DIS_HISTORY
2021-03-22,6703064664.248499,PLTR_HISTORY
2021-03-22,6121999589.587,MA_HISTORY
2021-03-22,6013424717.876,WFC_HISTORY
2021-03-22,6002802276.983001,GM_HISTORY
2021-03-22,5920097885.464999,GOOG_HISTORY
2021-03-22,5683231923.826,NXPI_HISTORY
2021-03-22,5592530777.142,C_HISTORY
2021-03-22,5366261771.328999,GOOGL_HISTORY
2021-03-22,5340787734.599,PYPL_HISTORY
2021-03-22,5134901073.018,F_HISTORY
2021-03-22,4922847643.786001,MRNA_HISTORY
2021-03-22,4904386926.765,HD_HISTORY
2021-03-22,4846546916.955,CRWD_HISTORY
2021-03-22,4784611091.022,CCL_HISTORY
2021-03-22,4575068032.591,NKE_HISTORY
2021-03-22,4405054909.3619995,T_HISTORY
2021-03-22,4383774544.0130005,MRK_HISTORY
2021-03-22,4323467976.001,NFLX_HISTORY
2021-03-22,4253678714.914,QCOM_HISTORY
2021-03-22,4249304608.539,VZ_HISTORY
2021-03-22,4154868334.987,CVX_HISTORY
2021-03-22,4113154270.9950004,UAL_HISTORY
2021-03-22,4090803256.799,DG_HISTORY
2021-03-22,4049406588.923999,PFE_HISTORY
2021-03-22,3978695152.5670004,WMT_HISTORY
2021-03-22,3976563572.5347395,GE_HISTORY
2021-03-22,3930177086.828,FDX_HISTORY
2021-03-22,3858921224.4500003,AVGO_HISTORY
2021-03-22,3858774439.653,AMAT_HISTORY
2021-03-22,3735197601.021,SBUX_HISTORY
2021-03-22,3720154655.9139996,CSCO_HISTORY
2021-03-22,3695175196.75,UNH_HISTORY
2021-03-22,3680460635.123,KO_HISTORY
2021-03-23,76835362120.60101,QQQ_HISTORY
2021-03-23,70974587020.573,TSLA_HISTORY
2021-03-23,51968345495.899,AAPL_HISTORY
2021-03-23,24753065466.973,META_HISTORY
2021-03-23,22039570327.541,MSFT_HISTORY
2021-03-23,19400597275.426,BA_HISTORY
2021-03-23,17630559164.559,AMZN_HISTORY
2021-03-23,13817642143.640003,AMD_HISTORY
2021-03-23,11795958511.411,BAC_HISTORY
2021-03-23,11217769367.463,JPM_HISTORY
2021-03-23,8683758340.716,NVDA_HISTORY
2021-03-23,8477015814.634999,MU_HISTORY
2021-03-23,8268396593.504999,PARA_HISTORY
2021-03-23,7929377886.502,V_HISTORY
2021-03-23,7375394090.78,INTC_HISTORY
2021-03-23,7333396125.4939995,XOM_HISTORY
2021-03-23,7058508174.226999,DIS_HISTORY
2021-03-23,6247756317.026,WFC_HISTORY
2021-03-23,6176682066.109001,GM_HISTORY
2021-03-23,6125094438.228999,MA_HISTORY
2021-03-23,5988102657.866051,PLTR_HISTORY
2021-03-23,5564712206.978,C_HISTORY
2021-03-23,5487960748.655999,GOOG_HISTORY
2021-03-23,5259529978.5720005,NXPI_HISTORY
2021-03-23,5067453955.128,NFLX_HISTORY
2021-03-23,5042633879.243999,GOOGL_HISTORY
2021-03-23,4949817284.099001,HD_HISTORY
2021-03-23,4757702799.751,PYPL_HISTORY
2021-03-23,4651883810.662001,CCL_HISTORY
2021-03-23,4639661815.309,CRWD_HISTORY
2021-03-23,4512240917.615,F_HISTORY
2021-03-23,4502237344.486,NKE_HISTORY
2021-03-23,4426867386.516999,T_HISTORY
2021-03-23,4397699997.966001,CVX_HISTORY
2021-03-23,4345759985.943,DG_HISTORY
2021-03-23,4217600990.1930003,WMT_HISTORY
2021-03-23,4163390320.474999,PFE_HISTORY
2021-03-23,4162656818.0690007,UAL_HISTORY
2021-03-23,4158743588.325,VZ_HISTORY
2021-03-23,4137377757.9240003,MRK_HISTORY
2021-03-23,4051088013.049,CSCO_HISTORY
2021-03-23,4013804132.822,UNH_HISTORY
2021-03-23,3965533564.03,FDX_HISTORY
2021-03-23,3915858867.717,ADBE_HISTORY
2021-03-23,3875102439.085,QCOM_HISTORY
2021-03-23,3833266172.71726,GE_HISTORY
2021-03-23,3789668293.261,KO_HISTORY
2021-03-23,3701830580.961,FCX_HISTORY
2021-03-23,3639696667.4869995,ABBV_HISTORY
2021-03-23,3565386465.223999,UBER_HISTORY
2021-03-24,74218371899.796,QQQ_HISTORY
2021-03-24,67922871509.184006,TSLA_HISTORY
2021-03-24,49399666490.26,AAPL_HISTORY
2021-03-24,24292248305.939,META_HISTORY
2021-03-24,21863981178.045002,MSFT_HISTORY
2021-03-24,19343329363.358997,BA_HISTORY
2021-03-24,17172961225.019001,AMZN_HISTORY
2021-03-24,13418685527.889002,AMD_HISTORY
2021-03-24,11090140360.203,JPM_HISTORY
2021-03-24,11036482972.028,BAC_HISTORY
2021-03-24,10879738863.077,PARA_HISTORY
2021-03-24,9753849225.456001,INTC_HISTORY
2021-03-24,8617469472.4,NVDA_HISTORY
2021-03-24,8295554229.569,MU_HISTORY
2021-03-24,8140266991.731999,V_HISTORY
2021-03-24,7389645945.860001,XOM_HISTORY
2021-03-24,6694285499.493,DIS_HISTORY
2021-03-24,6194339491.348,MA_HISTORY
2021-03-24,5952670625.575001,GM_HISTORY
2021-03-24,5910159180.4210005,WFC_HISTORY
2021-03-24,5631328292.010139,PLTR_HISTORY
2021-03-24,5627543016.712999,CCL_HISTORY
2021-03-24,5377145694.4609995,C_HISTORY
2021-03-24,5246985952.997,GOOG_HISTORY
2021-03-24,5221061343.963,NFLX_HISTORY
2021-03-24,4926426848.266001,HD_HISTORY
2021-03-24,4891529985.442999,GOOGL_HISTORY
2021-03-24,4778304539.919001,ADBE_HISTORY
2021-03-24,4769910148.296,AMAT_HISTORY
2021-03-24,4747256424.111,NKE_HISTORY
2021-03-24,4672503460.807,PYPL_HISTORY
2021-03-24,4588539551.696,CVX_HISTORY
2021-03-24,4480127452.734,NXPI_HISTORY
2021-03-24,4338584544.021,DG_HISTORY
2021-03-24,4247974185.4389997,CSCO_HISTORY
2021-03-24,4240694128.288,WMT_HISTORY
2021-03-24,4240254241.299,T_HISTORY
2021-03-24,4162979279.434,UNH_HISTORY
2021-03-24,4051300817.4390006,UAL_HISTORY
2021-03-24,4050605653.299,VZ_HISTORY
2021-03-24,4024553275.272,FDX_HISTORY
2021-03-24,3931243911.789,F_HISTORY
2021-03-24,3787768954.66,QCOM_HISTORY
2021-03-24,3779619407.993,KO_HISTORY
2021-03-24,3737074621.29,MRK_HISTORY
2021-03-24,3646979251.631,FCX_HISTORY
2021-03-24,3588710814.25382,GE_HISTORY
2021-03-24,3574026412.399999,PFE_HISTORY
2021-03-24,3525700211.301,PG_HISTORY
2021-03-24,3406913125.273,CRWD_HISTORY
2021-03-25,74151407663.7,QQQ_HISTORY
2021-03-25,70326097196.73502,TSLA_HISTORY
2021-03-25,47698505482.516,AAPL_HISTORY
2021-03-25,25384008396.732,META_HISTORY
2021-03-25,21749347917.898003,MSFT_HISTORY
2021-03-25,19545417799.291,BA_HISTORY
2021-03-25,17001706572.643,AMZN_HISTORY
2021-03-25,12754808029.909002,AMD_HISTORY
2021-03-25,11236879382.739,PARA_HISTORY
2021-03-25,10141904213.651001,JPM_HISTORY
2021-03-25,9998945848.472,INTC_HISTORY
2021-03-25,9148074276.529999,BAC_HISTORY
2021-03-25,8515360993.05,NVDA_HISTORY
2021-03-25,8106499213.687,V_HISTORY
