date,symbol,stock_return,qqq_return,end_close
2020-07-27,QCOM_HISTORY,-0.009086050240513035,-0.030885585484892588,92.7
2020-07-28,TSLA_HISTORY,-0.07664165103189483,-0.0288534261080018,98.43
2020-07-30,AAPL_HISTORY,0.05761407366684986,0.027585392727845076,96.19
2020-07-30,MSFT_HISTORY,0.017363536573196378,0.027585392727845076,203.9
2020-07-30,NVDA_HISTORY,0.07388663967611321,0.027585392727845076,10.61
2020-08-03,AAPL_HISTORY,0.15439228568400967,0.03859351505571188,108.94
2020-08-03,NVDA_HISTORY,0.06171648987463844,0.03859351505571188,11.01
2020-08-03,MA_HISTORY,0.01325769854132893,0.03859351505571188,312.59
2020-08-03,CRM_HISTORY,0.0638219895287958,0.03859351505571188,203.19
2020-08-04,AAPL_HISTORY,0.16981333333333334,0.046645763171137736,109.67
2020-08-04,NVDA_HISTORY,0.08084696823869103,0.046645763171137736,11.23
2020-08-04,MA_HISTORY,0.032479474548440024,0.046645763171137736,314.39
2020-08-04,CRM_HISTORY,0.059216408098869265,0.046645763171137736,201.41
2020-08-05,AAPL_HISTORY,0.1684892239091199,0.05135564950932861,110.06
2020-08-05,NVDA_HISTORY,0.0908212560386473,0.05135564950932861,11.29
2020-08-05,QCOM_HISTORY,0.08768674934088472,0.05135564950932861,111.39
2020-08-06,AAPL_HISTORY,0.10711508553654754,0.033219216733757134,113.9
2020-08-06,DAL_HISTORY,0.09193548387096764,0.033219216733757134,27.08
2020-08-07,AAPL_HISTORY,0.025851721909334293,0.012758813654169057,111.11
2020-08-13,AMZN_HISTORY,-0.019540942928039564,-0.005692599620493366,158.05
2020-08-17,TSLA_HISTORY,0.3150655491081022,0.02319012932956745,122.38
2020-08-17,NVDA_HISTORY,0.11674208144796372,0.02319012932956745,12.34
2020-08-17,MRK_HISTORY,0.036818473380371905,0.02319012932956745,80.82
2020-08-18,TSLA_HISTORY,0.28377551020408165,0.03964543516475305,125.81
2020-08-19,GOOGL_HISTORY,0.024134730141891096,0.012765020908223968,77.23
2020-08-20,TSLA_HISTORY,0.20375214214846218,0.025309501135448047,133.46
2020-08-20,GOOGL_HISTORY,0.04025871172122488,0.025309501135448047,78.81
2020-08-20,CRM_HISTORY,0.07319946726769794,0.025309501135448047,209.51
2020-08-21,TSLA_HISTORY,0.22245080500894446,0.0290230724299065,136.67
2020-08-21,GOOG_HISTORY,0.04344381354813141,0.0290230724299065,79.02
2020-08-21,GOOGL_HISTORY,0.03931398416886549,0.0290230724299065,78.78
2020-08-21,PG_HISTORY,0.01845127825120422,0.0290230724299065,137.44
2020-08-24,AAPL_HISTORY,0.10065588106689992,0.026120617922651024,125.86
2020-08-24,MSFT_HISTORY,0.01520262245237298,0.026120617922651024,213.69
2020-08-24,GOOG_HISTORY,0.04062377145852437,0.026120617922651024,79.41
2020-08-24,GOOGL_HISTORY,0.03865810509762813,0.026120617922651024,79.26
2020-08-24,PFE_HISTORY,0.010143042912873877,0.026120617922651024,38.84
2020-08-24,RCL_HISTORY,0.07383333333333345,0.026120617922651024,64.43
2020-08-25,AAPL_HISTORY,0.07621346667816194,0.02849535871051312,124.83
2020-08-25,AMD_HISTORY,0.055881633651259394,0.02849535871051312,86.35
2020-08-25,ADBE_HISTORY,0.043378061125589576,0.02849535871051312,484.43
2020-08-25,NOW_HISTORY,0.04550228310502285,0.02849535871051312,457.93
2020-08-26,META_HISTORY,0.16213529119345355,0.06055432453049496,303.91
2020-08-26,AMD_HISTORY,0.07875595685979435,0.06055432453049496,86.02
2020-08-26,GOOG_HISTORY,0.07062329920953742,0.06055432453049496,82.62
2020-08-26,ADBE_HISTORY,0.14642400052061866,0.06055432453049496,528.49
2020-08-26,NOW_HISTORY,0.1200679803408203,0.06055432453049496,487.7
2020-08-26,LOW_HISTORY,0.08819772640183914,0.06055432453049496,170.39
2020-08-26,DE_HISTORY,0.10935282056674193,0.06055432453049496,211.01
2020-08-27,META_HISTORY,0.09365558912386712,0.039204484593137495,293.22
2020-08-27,INTC_HISTORY,0.007957559681697625,0.039204484593137495,49.4
2020-08-27,ADBE_HISTORY,0.07138058448102116,0.039204484593137495,510.32
2020-08-27,DE_HISTORY,0.06642610286643638,0.039204484593137495,209.83
2020-08-27,NOW_HISTORY,0.0613322143204206,0.039204484593137495,480.55
2020-08-28,ADBE_HISTORY,0.08010206215752723,0.025917093357648826,516.44
2020-09-01,AAPL_HISTORY,0.06323296354992079,0.044617045731601135,134.18
2020-09-01,CRWD_HISTORY,0.2422408576121725,0.044617045731601135,143.69
2020-09-02,NVDA_HISTORY,0.11934477379095158,0.03320479131829512,14.35
2020-09-02,CRWD_HISTORY,0.21251173508577273,0.03320479131829512,142.07
2020-09-02,QCOM_HISTORY,0.05797474877608863,0.03320479131829512,123.18
2020-09-03,QCOM_HISTORY,-0.006145966709346981,-0.01662845998562958,116.43
2020-09-04,CRM_HISTORY,-0.056666666666666705,-0.03267840087324342,254.7
2020-09-04,NFLX_HISTORY,-0.009805050272469135,-0.03267840087324342,516.05
2020-09-04,PYPL_HISTORY,-0.059423416356148284,-0.03267840087324342,191.84
2020-09-04,QCOM_HISTORY,-0.01994422378095157,-0.03267840087324342,115.97
2020-09-08,AAPL_HISTORY,-0.15038783040891635,-0.09290994623655925,112.82
2020-09-08,NVDA_HISTORY,-0.11712379540400297,-0.09290994623655925,11.91
2020-09-08,META_HISTORY,-0.08171627891225573,-0.09290994623655925,271.16
2020-09-08,NFLX_HISTORY,-0.04799278981561466,-0.09290994623655925,507.02
2020-09-08,GOOG_HISTORY,-0.06171932402645104,-0.09290994623655925,76.62
2020-09-08,GOOGL_HISTORY,-0.06653596372993496,-0.09290994623655925,76.18
2020-09-08,V_HISTORY,-0.056971867489750735,-0.09290994623655925,200.12
2020-09-08,CSCO_HISTORY,-0.04716531681753209,-0.09290994623655925,40.0
2020-09-08,ORCL_HISTORY,-0.03573296147812441,-0.09290994623655925,55.32
2020-09-09,TSLA_HISTORY,-0.23531253914568454,-0.08363012795145763,122.09
2020-09-09,AAPL_HISTORY,-0.14732175303437756,-0.08363012795145763,117.32
2020-09-09,NVDA_HISTORY,-0.13469387755102033,-0.08363012795145763,12.72
2020-09-09,MSFT_HISTORY,-0.07292352244306965,-0.08363012795145763,211.29
2020-09-09,AMD_HISTORY,-0.12935799319727892,-0.08363012795145763,81.91
2020-09-09,CRM_HISTORY,-0.11655554379652174,-0.08363012795145763,250.43
2020-09-09,NFLX_HISTORY,-0.0967875909640838,-0.08363012795145763,500.19
2020-09-09,MA_HISTORY,-0.04966563138308291,-0.08363012795145763,339.64
2020-09-09,CSCO_HISTORY,-0.045432921027592686,-0.08363012795145763,40.13
2020-09-09,ADBE_HISTORY,-0.10550176302680922,-0.08363012795145763,479.46
2020-09-09,AVGO_HISTORY,-0.01719901719901727,-0.08363012795145763,36.0
2020-09-10,NVDA_HISTORY,-0.10990600144613157,-0.08672032193158959,12.31
2020-09-10,MSFT_HISTORY,-0.10424390456666814,-0.08672032193158959,205.37
2020-09-10,AMD_HISTORY,-0.10086520947176685,-0.08672032193158959,78.98
2020-09-10,GOOGL_HISTORY,-0.10214168039538722,-0.08672032193158959,76.3
2020-09-10,GOOG_HISTORY,-0.10398877061644637,-0.08672032193158959,76.6
2020-09-10,INTC_HISTORY,-0.06813856109630755,-0.08672032193158959,48.96
2020-09-10,PYPL_HISTORY,-0.07584228693665222,-0.08672032193158959,190.09
2020-09-10,V_HISTORY,-0.06229935327781145,-0.08672032193158959,201.54
2020-09-10,CSCO_HISTORY,-0.05221556886227544,-0.08672032193158959,39.57
2020-09-10,MA_HISTORY,-0.07138672692275512,-0.08672032193158959,332.88
2020-09-10,QCOM_HISTORY,-0.07646817248459961,-0.08672032193158959,112.44
2020-09-10,SBUX_HISTORY,-0.04295861991205325,-0.08672032193158959,84.88
2020-09-10,CMCSA_HISTORY,-0.03486077614558203,-0.08672032193158959,44.02
2020-09-11,AAPL_HISTORY,-0.06775428666555686,-0.05357642777155656,112.0
2020-09-11,INTC_HISTORY,-0.024351613541872836,-0.05357642777155656,49.28
2020-09-11,PYPL_HISTORY,-0.08453156873476296,-0.05357642777155656,184.0
2020-09-11,V_HISTORY,-0.03745983020768383,-0.05357642777155656,200.68
2020-09-11,MA_HISTORY,-0.03746355685131202,-0.05357642777155656,330.15
2020-09-16,MSFT_HISTORY,-0.03912839737582003,-0.022635868598071016,205.05
2020-09-17,ADBE_HISTORY,-0.026237989652623743,-0.014725178597463261,474.3
2020-09-17,WMT_HISTORY,-0.002626970227670697,-0.014725178597463261,45.56
2020-09-18,AAPL_HISTORY,-0.06868898186889814,-0.027016187837246495,106.84
2020-09-18,AMZN_HISTORY,-0.0687046958714151,-0.027016187837246495,147.75
2020-09-18,WMT_HISTORY,-0.006170118995152074,-0.027016187837246495,45.1
2020-09-18,GOOGL_HISTORY,-0.05262470618960566,-0.027016187837246495,72.55
2020-09-18,GOOG_HISTORY,-0.051455301455301375,-0.027016187837246495,73.0
2020-09-18,PYPL_HISTORY,-0.05420068758057587,-0.027016187837246495,176.07
2020-09-18,CRM_HISTORY,-0.014331533433478141,-0.027016187837246495,242.78
2020-09-18,CSCO_HISTORY,-0.009208561473369773,-0.027016187837246495,39.81
2020-09-18,HD_HISTORY,-0.012062466343564938,-0.027016187837246495,275.19
2020-09-21,AAPL_HISTORY,-0.0701917391671594,-0.040839010397992065,110.08
2020-09-21,AMZN_HISTORY,-0.056055098526879614,-0.040839010397992065,148.02
2020-09-21,NVDA_HISTORY,-0.05722891566265059,-0.040839010397992065,12.52
2020-09-21,MSFT_HISTORY,-0.028212263698301487,-0.040839010397992065,202.54
2020-09-21,QCOM_HISTORY,-0.025426680599094406,-0.040839010397992065,111.92
2020-09-22,MSFT_HISTORY,-0.015146479274488514,-0.026022304832713658,207.42
2020-09-22,ADBE_HISTORY,-0.03703264094955495,-0.026022304832713658,486.78
2020-09-22,FDX_HISTORY,-0.03797968620321707,-0.026022304832713658,243.42
2020-09-22,INTC_HISTORY,-0.011086913482478622,-0.026022304832713658,49.95
2020-09-22,LULU_HISTORY,-0.011878879541229423,-0.026022304832713658,313.6
2020-09-24,META_HISTORY,-0.033803144118330325,-0.02293645534202201,249.53
2020-09-25,MSFT_HISTORY,0.05594227935572375,0.034435471583117556,207.82
2020-09-25,PYPL_HISTORY,0.07048936656757382,0.034435471583117556,187.25
2020-09-28,AMZN_HISTORY,0.046350629656491074,0.02636255924170618,158.7
2020-09-28,NVDA_HISTORY,0.036565977742448255,0.02636255924170618,13.04
2020-09-28,META_HISTORY,0.015098814229248985,0.02636255924170618,256.82
2020-09-28,BA_HISTORY,0.05911612779797213,0.02636255924170618,166.08
2020-09-28,AMD_HISTORY,0.014811031664964388,0.02636255924170618,79.48
2020-09-28,GOOG_HISTORY,0.009372846312887758,0.02636255924170618,73.23
2020-09-28,GOOGL_HISTORY,0.005237767057202063,0.02636255924170618,72.93
2020-09-28,UAL_HISTORY,0.05241581259150803,0.02636255924170618,35.94
2020-09-28,QCOM_HISTORY,0.05157109888159065,0.02636255924170618,118.47
2020-09-28,DAL_HISTORY,0.05132505870513255,0.02636255924170618,31.34
2020-09-29,INTC_HISTORY,0.02708667736757613,0.013962888113172926,51.19
2020-09-29,QCOM_HISTORY,0.03263833905164066,0.013962888113172926,117.38
2020-09-29,CMCSA_HISTORY,0.00021649707728956736,0.013962888113172926,46.2
2020-09-29,CCL_HISTORY,0.035738831615120245,0.013962888113172926,15.07
2020-09-30,AAPL_HISTORY,0.10096016731628486,0.062120111625062126,115.81
2020-09-30,BAC_HISTORY,0.03036783575705735,0.062120111625062126,24.09
2020-09-30,ADBE_HISTORY,0.050756309722757846,0.062120111625062126,490.43
2020-10-01,BAC_HISTORY,0.035223367697594515,0.06180874275825749,24.1
2020-10-01,GOOGL_HISTORY,0.044210526315789554,0.06180874275825749,74.4
2020-10-01,GOOG_HISTORY,0.0410844046953605,0.06180874275825749,74.5
2020-10-01,C_HISTORY,0.03824091778202663,0.06180874275825749,43.44
2020-10-01,UBER_HISTORY,0.11867469879518064,0.06180874275825749,37.14
2020-10-01,PEP_HISTORY,0.0757124302849723,0.06180874275825749,140.8
2020-10-01,GE_HISTORY,0.02970306875360464,0.06180874275825749,31.0647
2020-10-06,TSLA_HISTORY,-0.016745047741199903,-0.0034045635639261052,137.99
2020-10-07,AAPL_HISTORY,-0.022259983007646596,-0.006812375816065709,115.08
2020-10-08,AMD_HISTORY,0.04607013301088273,0.01941677232385442,86.51
2020-10-08,NFLX_HISTORY,0.029762596336315412,0.01941677232385442,531.79
2020-10-08,CRM_HISTORY,0.04192192192192203,0.01941677232385442,260.22
2020-10-08,QCOM_HISTORY,0.04752119188286666,0.01941677232385442,122.34
2020-10-09,NFLX_HISTORY,0.0644041041831098,0.033982339316734174,539.44
2020-10-09,UAL_HISTORY,0.019220208676551227,0.033982339316734174,37.12
2020-10-09,CRM_HISTORY,0.06392000000000007,0.033982339316734174,265.98
2020-10-09,WFC_HISTORY,0.04459124690338571,0.033982339316734174,25.3
2020-10-09,BMY_HISTORY,0.057113543091655325,0.033982339316734174,61.82
2020-10-12,AMZN_HISTORY,0.08783570300157982,0.05456693759175033,172.15
2020-10-12,DIS_HISTORY,0.014449224774738218,0.05456693759175033,124.97
2020-10-12,MA_HISTORY,0.02917616792375612,0.05456693759175033,352.04
2020-10-12,JNJ_HISTORY,0.024008632317237672,0.05456693759175033,151.84
2020-10-12,PG_HISTORY,0.03636494046765186,0.05456693759175033,144.49
2020-10-12,F_HISTORY,0.0864022662889519,0.05456693759175033,7.67
2020-10-12,HD_HISTORY,0.015610619469026638,0.05456693759175033,286.91
2020-10-13,AMZN_HISTORY,0.09843700159489638,0.06007270633120973,172.18
2020-10-13,MSFT_HISTORY,0.0763063846228147,0.06007270633120973,222.86
2020-10-13,GOOGL_HISTORY,0.07387609649122809,0.06007270633120973,78.35
2020-10-13,GOOG_HISTORY,0.07335063515913133,0.06007270633120973,78.58
2020-10-13,MU_HISTORY,0.0708384964890541,0.06007270633120973,51.85
2020-10-13,MS_HISTORY,0.04257957833815616,0.06007270633120973,50.44
2020-10-13,WMT_HISTORY,0.035039286472711796,0.06007270633120973,48.74
2020-10-13,CMCSA_HISTORY,0.01909837885853874,0.06007270633120973,45.89
2020-10-13,F_HISTORY,0.09142053445850906,0.06007270633120973,7.76
2020-10-13,PG_HISTORY,0.029483152484294655,0.06007270633120973,144.21
2020-10-14,MSFT_HISTORY,0.04921615201900244,0.03449985831680366,220.86
2020-10-14,META_HISTORY,0.04646775745909526,0.03449985831680366,271.82
2020-10-14,DIS_HISTORY,0.024356692021362723,0.03449985831680366,126.59
2020-10-14,GOOGL_HISTORY,0.06687593831035903,0.03449985831680366,78.17
2020-10-14,GOOG_HISTORY,0.06797439041002601,0.03449985831680366,78.4
2020-10-14,MS_HISTORY,0.055648186744476906,0.03449985831680366,50.65
2020-10-14,MU_HISTORY,0.053888548683404786,0.03449985831680366,51.63
2020-10-14,WMT_HISTORY,0.01717193131227465,0.03449985831680366,47.98
2020-10-15,AAPL_HISTORY,0.04755705979345647,0.024907260201377887,120.71
2020-10-15,AMZN_HISTORY,0.0400623052959502,0.024907260201377887,166.93
2020-10-16,AMZN_HISTORY,-0.023044776119403067,-0.007055341409691669,163.64
2020-10-19,AAPL_HISTORY,-0.07445535073018912,-0.04221929735749719,115.98
2020-10-19,AMZN_HISTORY,-0.07520184544405993,-0.04221929735749719,160.36
2020-10-19,NVDA_HISTORY,-0.05528341497550729,-0.04221929735749719,13.5
2020-10-19,MA_HISTORY,-0.05622741370970034,-0.04221929735749719,331.67
2020-10-20,AMZN_HISTORY,-0.06699535962877036,-0.03700819394596042,160.85
2020-10-20,AMD_HISTORY,-0.05008152806894942,-0.03700819394596042,81.56
2020-10-20,NFLX_HISTORY,-0.06691529035695269,-0.03700819394596042,525.42
2020-10-20,CVX_HISTORY,-0.0218340611353711,-0.03700819394596042,71.68
2020-10-21,AMZN_HISTORY,-0.03314917127071828,-0.010618298287146676,159.25
2020-10-21,NVDA_HISTORY,-0.020999275887038444,-0.010618298287146676,13.52
2020-10-21,T_HISTORY,-0.021348859776807266,-0.010618298287146676,20.17
2020-10-22,AAPL_HISTORY,-0.04536082474226804,-0.026213891649247773,115.75
2020-10-22,WMT_HISTORY,-0.012791417371569991,-0.026213891649247773,47.85
2020-10-28,NVDA_HISTORY,-0.06582840236686381,-0.047044378179266884,12.63
2020-10-28,V_HISTORY,-0.09265576402127018,-0.047044378179266884,180.87
2020-10-28,MA_HISTORY,-0.1259561448240694,-0.047044378179266884,291.38
2020-10-28,CSCO_HISTORY,-0.08082368082368084,-0.047044378179266884,35.71
2020-10-28,CRM_HISTORY,-0.06089251250541566,-0.047044378179266884,238.43
2020-10-28,UPS_HISTORY,-0.1056378459065335,-0.047044378179266884,155.78
2020-10-28,KO_HISTORY,-0.06273206957201487,-0.047044378179266884,47.96
2020-10-28,MU_HISTORY,-0.06173766185025332,-0.047044378179266884,50.0
2020-10-28,ORCL_HISTORY,-0.06477119784656787,-0.047044378179266884,55.59
2020-10-28,IBM_HISTORY,-0.07260869565217386,-0.047044378179266884,106.65
2020-10-28,ADBE_HISTORY,-0.08002496376228056,-0.047044378179266884,456.97
2020-10-29,MSFT_HISTORY,-0.0479467981211924,-0.02973390437407859,204.72
2020-10-29,INTC_HISTORY,-0.08807111846185649,-0.02973390437407859,44.11
2020-10-29,BA_HISTORY,-0.1276032474408754,-0.02973390437407859,148.29
2020-10-29,V_HISTORY,-0.07449311639549434,-0.02973390437407859,184.87
2020-10-29,MA_HISTORY,-0.12663469272245223,-0.02973390437407859,293.18
2020-10-29,BAC_HISTORY,-0.06624355414518054,-0.02973390437407859,23.54
2020-10-29,T_HISTORY,-0.05607476635514016,-0.02973390437407859,20.2
2020-10-29,JPM_HISTORY,-0.061159420289855056,-0.02973390437407859,97.17
2020-10-29,CSCO_HISTORY,-0.08322630362188549,-0.02973390437407859,35.69
2020-10-29,XOM_HISTORY,-0.057191878753217046,-0.02973390437407859,32.97
2020-10-29,PFE_HISTORY,-0.06986554178750326,-0.02973390437407859,35.28
2020-10-29,PYPL_HISTORY,-0.05329579652460935,-0.02973390437407859,195.04
2020-10-29,WFC_HISTORY,-0.10347752332485148,-0.02973390437407859,21.14
2020-10-29,VZ_HISTORY,-0.01714285714285718,-0.02973390437407859,56.76
2020-10-29,GILD_HISTORY,-0.07652256232249922,-0.02973390437407859,58.53
2020-10-29,UPS_HISTORY,-0.06414569075513267,-0.02973390437407859,161.36
2020-10-29,DIS_HISTORY,-0.05120999219359866,-0.02973390437407859,121.54
2020-10-29,CVX_HISTORY,-0.06938996347896671,-0.02973390437407859,68.8
2020-10-29,ORCL_HISTORY,-0.06493072942747444,-0.02973390437407859,56.02
2020-10-29,SBUX_HISTORY,-0.01670378619153675,-0.02973390437407859,88.3
2020-10-29,KO_HISTORY,-0.05843137254901955,-0.02973390437407859,48.02
2020-10-29,RTX_HISTORY,-0.15744410971935943,-0.02973390437407859,53.14
2020-10-29,MU_HISTORY,-0.06570423838608189,-0.02973390437407859,50.48
2020-10-29,JNJ_HISTORY,-0.05956950918563201,-0.02973390437407859,137.19
2020-10-29,IBM_HISTORY,-0.06515021459227471,-0.02973390437407859,108.91
2020-10-29,ADBE_HISTORY,-0.0525007191879341,-0.02973390437407859,461.11
2020-10-29,UNH_HISTORY,-0.07740916271721963,-0.02973390437407859,303.68
2020-10-29,CMCSA_HISTORY,-0.05154185022026424,-0.02973390437407859,43.06
2020-10-30,AMD_HISTORY,-0.08849878934624683,-0.04613859282603317,75.29
2020-10-30,NVDA_HISTORY,-0.06701414743112438,-0.04613859282603317,12.53
2020-10-30,BA_HISTORY,-0.12464383146408005,-0.04613859282603317,144.39
2020-10-30,MA_HISTORY,-0.11571336662479714,-0.04613859282603317,288.64
2020-10-30,PYPL_HISTORY,-0.07241104355626433,-0.04613859282603317,186.13
2020-10-30,UPS_HISTORY,-0.08079803416803168,-0.04613859282603317,157.11
2020-10-30,DXCM_HISTORY,-0.2122855452573457,-0.04613859282603317,79.89
2020-10-30,SBUX_HISTORY,-0.03409974452960132,-0.04613859282603317,86.96
2020-10-30,ADBE_HISTORY,-0.07179040026573655,-0.04613859282603317,447.1
2020-11-02,AAPL_HISTORY,-0.05761566452954432,-0.040753242138923326,108.77
2020-11-02,AMD_HISTORY,-0.088913282107574,-0.040753242138923326,74.7
2020-11-02,NVDA_HISTORY,-0.05413533834586471,-0.040753242138923326,12.58
2020-11-02,PYPL_HISTORY,-0.05358132970411813,-0.040753242138923326,187.76
2020-11-02,DXCM_HISTORY,-0.21084581141238368,-0.040753242138923326,78.0
2020-11-02,ADBE_HISTORY,-0.07259728619963729,-0.040753242138923326,444.94
2020-11-04,AAPL_HISTORY,0.022959864732579854,0.05079841781423969,114.95
2020-11-04,NVDA_HISTORY,0.07398753894080991,0.05079841781423969,13.79
2020-11-05,AMZN_HISTORY,0.052131500601760875,0.07292805598075658,166.1
2020-11-05,NVDA_HISTORY,0.10280373831775703,0.07292805598075658,14.16
2020-11-05,GOOG_HISTORY,0.05177144220446145,0.07292805598075658,88.17
2020-11-05,GOOGL_HISTORY,0.05709487825356832,0.07292805598075658,88.13
2020-11-05,CRM_HISTORY,0.10346874734967362,0.07292805598075658,260.22
2020-11-06,MSFT_HISTORY,0.09521711460322117,0.0842012291612998,223.72
2020-11-06,AMD_HISTORY,0.13223467369808836,0.0842012291612998,85.88
2020-11-06,NVDA_HISTORY,0.15098814229249014,0.0842012291612998,14.56
2020-11-06,UBER_HISTORY,0.313909224011713,0.0842012291612998,44.87
2020-11-06,CRM_HISTORY,0.10645627764545752,0.0842012291612998,260.15
2020-11-06,CVS_HISTORY,0.14207842447687719,0.0842012291612998,64.95
2020-11-06,WMT_HISTORY,0.038913833654051745,0.0842012291612998,48.59
2020-11-06,PG_HISTORY,0.03236269280668863,0.0842012291612998,143.23
2020-11-09,MSFT_HISTORY,0.07211585665193912,0.061578076144932686,218.39
2020-11-09,AMD_HISTORY,0.10826666666666673,0.061578076144932686,83.12
2020-11-09,NVDA_HISTORY,0.07238394964594806,0.061578076144932686,13.63
2020-11-09,QCOM_HISTORY,0.1379668049792533,0.061578076144932686,142.61
2020-11-09,UNH_HISTORY,0.10246637477556925,0.061578076144932686,350.0
2020-11-09,CRM_HISTORY,0.10284985112717983,0.061578076144932686,259.28
2020-11-10,MSFT_HISTORY,-0.014064106158303053,-0.0004937226689236365,211.01
2020-11-10,NVDA_HISTORY,-0.04559043348281025,-0.0004937226689236365,12.77
2020-11-11,MSFT_HISTORY,-0.023802010548618316,-0.012540894220283557,216.55
2020-11-12,MSFT_HISTORY,-0.030030165233442957,-0.017543859649122924,215.44
2020-11-12,HD_HISTORY,-0.03658494053639315,-0.017543859649122924,276.24
2020-11-16,AAPL_HISTORY,0.041017653167185836,0.02787028921998243,120.3
2020-11-23,GOOGL_HISTORY,-0.02274012897386588,-0.010259032038173112,86.38
2020-11-25,INTC_HISTORY,0.04741763134461254,0.02349039657316552,47.05
2020-11-27,CCL_HISTORY,0.18832599118942722,0.022955867259664656,21.58
2020-11-27,INTC_HISTORY,0.03920280332895327,0.022955867259664656,47.45
2020-11-27,NCLH_HISTORY,0.12174324964471817,0.022955867259664656,23.68
2020-11-30,PYPL_HISTORY,0.10070426155348791,0.02817336398888157,214.12
2020-11-30,INTC_HISTORY,0.06310466138962191,0.02817336398888157,48.35
2020-12-01,AAPL_HISTORY,0.0773417610394171,0.04102915951972549,122.72
2020-12-01,PFE_HISTORY,0.090481460985058,0.04102915951972549,39.41
2020-12-01,INTC_HISTORY,0.07064160725858723,0.04102915951972549,49.56
2020-12-01,NFLX_HISTORY,0.05340292275574109,0.04102915951972549,504.58
2020-12-02,AAPL_HISTORY,0.06535099108456675,0.02839639883571395,123.08
2020-12-02,AMD_HISTORY,0.09305037313432823,0.02839639883571395,93.74
2020-12-02,PFE_HISTORY,0.1168902272105118,0.02839639883571395,40.8
2020-12-02,INTC_HISTORY,0.06079931972789115,0.02839639883571395,49.9
2020-12-02,TMO_HISTORY,0.09215927750410502,0.02839639883571395,478.89
2020-12-03,AAPL_HISTORY,0.05464527751565587,0.020286356168058055,122.94
2020-12-03,INTC_HISTORY,0.07641967489972566,0.020286356168058055,50.99
2020-12-03,MU_HISTORY,0.09733124018838309,0.020286356168058055,69.9
2020-12-03,JNJ_HISTORY,0.031141868512110725,0.020286356168058055,149.0
2020-12-03,UNH_HISTORY,0.04542320031181613,0.020286356168058055,348.68
2020-12-03,TMO_HISTORY,0.05230660668607209,0.020286356168058055,477.2
2020-12-04,INTC_HISTORY,0.09546891464699671,0.020781824256598632,51.98
2020-12-04,MU_HISTORY,0.13599752168525403,0.020781824256598632,73.34
2020-12-04,JNJ_HISTORY,0.04187755668030244,0.020781824256598632,150.27
2020-12-04,DIS_HISTORY,0.04814361485108108,0.020781824256598632,154.14
2020-12-04,CSCO_HISTORY,0.045465253239104816,0.020781824256598632,44.38
2020-12-07,BA_HISTORY,0.1113340488078017,0.017822241362175757,238.17
2020-12-07,MU_HISTORY,0.11092411260709914,0.017822241362175757,72.61
2020-12-07,GE_HISTORY,0.05130673200326684,0.017822241362175757,54.0645
2020-12-07,CRWD_HISTORY,0.11066293669897853,0.017822241362175757,170.72
2020-12-07,CSCO_HISTORY,0.030436802973977748,0.017822241362175757,44.35
2020-12-07,OXY_HISTORY,0.14402515723270445,0.017822241362175757,18.19
2020-12-08,TSLA_HISTORY,0.16844660194174751,0.020084706505194866,216.63
2020-12-08,MRNA_HISTORY,0.2254527090397518,0.020084706505194866,169.86
2020-12-08,T_HISTORY,0.06991720331186767,0.020084706505194866,23.26
