symbol,buy_date,buy_price,sell_date,sell_price
QCOM_HISTORY,2022-12-19,112.61,2022-12-20,112.1
NKE_HISTORY,2022-12-19,103.05,2022-12-21,115.78
CHTR_HISTORY,2022-12-19,306.16,2022-12-23,333.92
AAPL_HISTORY,2022-12-20,132.3,2022-12-22,132.23
NVDA_HISTORY,2022-12-20,16.09,2022-12-22,15.34
AMZN_HISTORY,2022-12-20,85.19,2022-12-22,83.79
AMD_HISTORY,2022-12-20,65.05,2022-12-21,67.68
NFLX_HISTORY,2022-12-20,288.19,2022-12-22,297.75
DIS_HISTORY,2022-12-20,87.02,2022-12-21,86.92
F_HISTORY,2022-12-20,11.47,2022-12-21,11.78
NKE_HISTORY,2022-12-20,103.21,2022-12-22,116.71
QCOM_HISTORY,2022-12-20,112.1,2022-12-21,114.59
ACN_HISTORY,2022-12-20,261.9,2022-12-27,265.31
DIS_HISTORY,2022-12-21,86.92,2022-12-22,86.67
F_HISTORY,2022-12-21,11.78,2022-12-22,11.31
QCOM_HISTORY,2022-12-21,114.59,2022-12-22,110.68
UBER_HISTORY,2022-12-21,25.36,2022-12-23,24.64
BMY_HISTORY,2022-12-21,73.33,2022-12-23,72.89
NVDA_HISTORY,2022-12-22,15.34,2022-12-23,15.21
AMZN_HISTORY,2022-12-22,83.79,2022-12-23,85.25
QCOM_HISTORY,2022-12-22,110.68,2022-12-23,110.84
UBER_HISTORY,2022-12-22,24.64,2022-12-27,24.4
NVDA_HISTORY,2022-12-23,15.21,2022-12-27,14.12
UBER_HISTORY,2022-12-23,24.64,2022-12-28,24.59
NVDA_HISTORY,2022-12-27,14.12,2022-12-28,14.04
AMAT_HISTORY,2022-12-27,95.34,2022-12-29,97.14
AAPL_HISTORY,2022-12-28,126.04,2023-01-04,126.36
AMZN_HISTORY,2022-12-28,81.82,2022-12-30,84.0
F_HISTORY,2022-12-28,10.95,2023-01-03,11.68
QCOM_HISTORY,2022-12-28,106.97,2022-12-30,109.94
AMAT_HISTORY,2022-12-28,94.23,2022-12-30,97.38
AMD_HISTORY,2023-01-05,62.33,2023-01-09,67.24
V_HISTORY,2023-01-11,222.1,2023-01-13,223.06
JPM_HISTORY,2023-01-11,139.63,2023-01-13,143.01
V_HISTORY,2023-01-12,223.62,2023-01-17,223.0
JPM_HISTORY,2023-01-12,139.49,2023-01-17,140.8
C_HISTORY,2023-01-12,49.09,2023-01-18,49.43
V_HISTORY,2023-01-13,223.06,2023-01-17,223.0
V_HISTORY,2023-01-17,223.0,2023-01-18,219.46
AMD_HISTORY,2023-01-19,67.71,2023-01-20,70.07
PYPL_HISTORY,2023-01-26,80.81,2023-02-01,82.91
AAPL_HISTORY,2023-01-31,144.29,2023-02-02,150.82
GOOG_HISTORY,2023-01-31,99.87,2023-02-03,105.22
AAPL_HISTORY,2023-02-02,150.82,2023-02-06,151.73
PYPL_HISTORY,2023-02-06,82.33,2023-02-08,79.72
AVGO_HISTORY,2023-02-06,60.13,2023-02-10,59.33
AMD_HISTORY,2023-02-10,81.48,2023-02-16,80.08
F_HISTORY,2023-02-10,12.73,2023-02-16,12.91
AMZN_HISTORY,2023-02-14,99.7,2023-02-21,94.58
NVDA_HISTORY,2023-02-21,20.66,2023-02-23,23.66
AMD_HISTORY,2023-02-21,76.77,2023-02-23,79.75
BA_HISTORY,2023-02-21,205.52,2023-02-23,208.13
CRM_HISTORY,2023-02-21,161.62,2023-02-24,162.2
DIS_HISTORY,2023-02-21,102.09,2023-02-24,100.3
ADBE_HISTORY,2023-02-21,346.7,2023-02-23,347.02
NVDA_HISTORY,2023-02-22,20.75,2023-02-24,23.29
MSFT_HISTORY,2023-02-22,251.51,2023-02-24,249.22
AMD_HISTORY,2023-02-22,76.61,2023-02-24,78.09
XOM_HISTORY,2023-02-22,109.73,2023-02-28,109.91
DVN_HISTORY,2023-02-22,53.59,2023-02-28,53.92
NFLX_HISTORY,2023-02-22,334.88,2023-02-28,322.13
INTC_HISTORY,2023-02-22,25.47,2023-02-28,24.93
OXY_HISTORY,2023-02-22,58.42,2023-02-28,58.56
CVX_HISTORY,2023-02-22,160.35,2023-02-24,162.41
BA_HISTORY,2023-02-22,205.76,2023-02-24,198.15
ADBE_HISTORY,2023-02-22,348.72,2023-02-24,320.54
ADI_HISTORY,2023-02-22,183.76,2023-02-28,183.47
MSFT_HISTORY,2023-02-23,254.77,2023-02-27,250.16
COIN_HISTORY,2023-02-23,62.36,2023-02-27,58.96
CVX_HISTORY,2023-02-23,161.93,2023-02-27,162.82
ADBE_HISTORY,2023-02-23,347.02,2023-02-27,322.32
AMZN_HISTORY,2023-02-24,93.5,2023-03-02,92.13
COIN_HISTORY,2023-02-24,58.44,2023-02-28,64.83
DIS_HISTORY,2023-02-24,100.3,2023-02-28,99.61
F_HISTORY,2023-02-24,11.88,2023-03-02,12.55
NFLX_HISTORY,2023-03-01,313.48,2023-03-07,308.47
CMCSA_HISTORY,2023-03-01,36.63,2023-03-07,36.19
NVDA_HISTORY,2023-03-06,23.55,2023-03-10,22.97
DIS_HISTORY,2023-03-06,100.66,2023-03-10,93.57
CSCO_HISTORY,2023-03-06,49.42,2023-03-09,48.81
CSCO_HISTORY,2023-03-08,49.11,2023-03-10,48.56
COIN_HISTORY,2023-03-09,58.09,2023-03-13,59.17
F_HISTORY,2023-03-09,12.45,2023-03-10,12.1
BAC_HISTORY,2023-03-10,30.27,2023-03-16,28.97
SCHW_HISTORY,2023-03-10,58.7,2023-03-14,56.68
CRM_HISTORY,2023-03-10,173.18,2023-03-14,182.89
NFLX_HISTORY,2023-03-10,292.76,2023-03-14,294.94
COIN_HISTORY,2023-03-10,53.44,2023-03-14,62.65
BA_HISTORY,2023-03-10,203.07,2023-03-16,203.19
F_HISTORY,2023-03-10,12.1,2023-03-13,12.03
DIS_HISTORY,2023-03-10,93.57,2023-03-14,93.36
GS_HISTORY,2023-03-10,327.67,2023-03-14,322.15
MS_HISTORY,2023-03-10,90.05,2023-03-16,87.01
TSLA_HISTORY,2023-03-13,174.48,2023-03-17,180.13
META_HISTORY,2023-03-13,180.9,2023-03-15,197.75
SCHW_HISTORY,2023-03-13,51.91,2023-03-15,59.55
XOM_HISTORY,2023-03-13,106.54,2023-03-17,99.84
CRM_HISTORY,2023-03-13,175.51,2023-03-15,182.91
NFLX_HISTORY,2023-03-13,293.51,2023-03-15,303.79
COIN_HISTORY,2023-03-13,59.17,2023-03-15,64.47
F_HISTORY,2023-03-13,12.03,2023-03-14,11.93
CVX_HISTORY,2023-03-13,158.71,2023-03-15,153.8
GS_HISTORY,2023-03-13,315.51,2023-03-15,312.19
MRK_HISTORY,2023-03-13,105.73,2023-03-17,104.1
HD_HISTORY,2023-03-13,286.52,2023-03-17,288.39
DIS_HISTORY,2023-03-13,92.6,2023-03-15,93.1
PNC_HISTORY,2023-03-13,130.06,2023-03-17,123.72
AAPL_HISTORY,2023-03-16,155.85,2023-03-20,157.4
AAPL_HISTORY,2023-03-17,155.0,2023-03-21,159.28
LLY_HISTORY,2023-03-17,329.18,2023-03-21,331.08
ABBV_HISTORY,2023-03-17,154.22,2023-03-21,156.77
UNH_HISTORY,2023-03-17,469.5,2023-03-22,475.52
PG_HISTORY,2023-03-17,142.93,2023-03-23,143.79
CRM_HISTORY,2023-03-20,185.25,2023-03-22,186.51
ABBV_HISTORY,2023-03-20,156.12,2023-03-22,153.67
LLY_HISTORY,2023-03-20,333.6,2023-03-22,330.97
PFE_HISTORY,2023-03-21,40.66,2023-03-27,40.22
UNH_HISTORY,2023-03-21,480.1,2023-03-23,469.91
MA_HISTORY,2023-03-21,354.57,2023-03-27,354.62
ABBV_HISTORY,2023-03-21,156.77,2023-03-23,155.3
HD_HISTORY,2023-03-30,285.36,2023-04-03,297.73
KO_HISTORY,2023-04-03,62.4,2023-04-05,62.8
KO_HISTORY,2023-04-04,62.21,2023-04-06,62.84
NFLX_HISTORY,2023-04-12,331.03,2023-04-18,333.7
PFE_HISTORY,2023-04-21,40.21,2023-04-26,38.63
MU_HISTORY,2023-04-21,61.13,2023-04-27,61.9
DHR_HISTORY,2023-04-25,205.64,2023-05-01,214.27
JPM_HISTORY,2023-04-26,135.23,2023-05-02,138.92
PFE_HISTORY,2023-04-26,38.63,2023-04-28,38.89
CRM_HISTORY,2023-04-26,191.52,2023-05-02,193.84
BAC_HISTORY,2023-05-04,26.99,2023-05-10,27.32
WFC_HISTORY,2023-05-04,36.72,2023-05-10,38.28
CVX_HISTORY,2023-05-04,156.22,2023-05-10,157.09
SBUX_HISTORY,2023-05-04,104.72,2023-05-08,107.17
ADBE_HISTORY,2023-05-04,335.83,2023-05-10,344.02
C_HISTORY,2023-05-04,44.9,2023-05-10,46.37
TFC_HISTORY,2023-05-04,26.21,2023-05-10,27.9
JPM_HISTORY,2023-05-18,139.5,2023-05-24,135.34
CSCO_HISTORY,2023-06-02,50.02,2023-06-08,49.68
MA_HISTORY,2023-06-14,374.76,2023-06-20,374.62
AAPL_HISTORY,2023-06-16,184.92,2023-06-23,186.68
MA_HISTORY,2023-06-16,376.53,2023-06-21,376.14
MSFT_HISTORY,2023-06-23,335.02,2023-06-29,335.05
ACN_HISTORY,2023-06-23,298.43,2023-06-29,308.33
NVDA_HISTORY,2023-06-26,40.63,2023-06-30,42.3
GOOGL_HISTORY,2023-06-26,118.34,2023-06-30,119.7
GOOG_HISTORY,2023-06-26,119.09,2023-06-30,120.97
MSFT_HISTORY,2023-07-03,337.99,2023-07-10,331.83
AAPL_HISTORY,2023-07-10,188.61,2023-07-14,190.69
UNH_HISTORY,2023-07-10,463.05,2023-07-14,480.17
ORCL_HISTORY,2023-07-10,114.38,2023-07-14,119.27
KO_HISTORY,2023-07-17,60.81,2023-07-21,62.44
NVDA_HISTORY,2023-07-21,44.31,2023-07-24,44.61
NFLX_HISTORY,2023-07-21,427.5,2023-07-26,422.67
NVDA_HISTORY,2023-07-24,44.61,2023-07-25,45.68
AMD_HISTORY,2023-07-24,110.61,2023-07-28,112.96
META_HISTORY,2023-07-24,291.61,2023-07-27,311.71
PLTR_HISTORY,2023-07-24,16.32,2023-07-28,17.81
NVDA_HISTORY,2023-07-25,45.68,2023-07-26,45.45
NFLX_HISTORY,2023-07-25,427.7,2023-07-27,413.17
META_HISTORY,2023-07-26,298.57,2023-07-28,325.48
TSLA_HISTORY,2023-08-02,254.11,2023-08-08,249.7
MSFT_HISTORY,2023-08-02,327.5,2023-08-08,326.05
NVDA_HISTORY,2023-08-03,44.52,2023-08-07,45.42
ENPH_HISTORY,2023-08-03,140.36,2023-08-09,138.46
NVDA_HISTORY,2023-08-04,44.68,2023-08-08,44.66
DVN_HISTORY,2023-08-04,50.8,2023-08-08,50.77
DVN_HISTORY,2023-08-07,50.81,2023-08-09,51.19
NVDA_HISTORY,2023-08-09,42.55,2023-08-11,40.86
AAPL_HISTORY,2023-08-10,177.97,2023-08-16,176.57
META_HISTORY,2023-08-10,305.74,2023-08-15,301.95
PLTR_HISTORY,2023-08-10,15.41,2023-08-16,15.45
CRM_HISTORY,2023-08-10,208.25,2023-08-16,206.99
MU_HISTORY,2023-08-10,65.44,2023-08-14,68.28
C_HISTORY,2023-08-10,44.34,2023-08-16,42.64
TSLA_HISTORY,2023-08-11,242.65,2023-08-17,219.22
NVDA_HISTORY,2023-08-11,40.86,2023-08-15,43.94
AMD_HISTORY,2023-08-11,107.57,2023-08-15,111.35
MU_HISTORY,2023-08-11,64.37,2023-08-15,65.33
AMD_HISTORY,2023-08-14,111.98,2023-08-16,107.19
META_HISTORY,2023-08-14,306.19,2023-08-16,294.29
AVGO_HISTORY,2023-08-14,85.41,2023-08-16,83.3
META_HISTORY,2023-08-15,301.95,2023-08-16,294.29
AVGO_HISTORY,2023-08-15,84.25,2023-08-17,82.71
MU_HISTORY,2023-08-15,65.33,2023-08-17,63.56
META_HISTORY,2023-08-16,294.29,2023-08-17,285.09
META_HISTORY,2023-08-17,285.09,2023-08-18,283.25
TSLA_HISTORY,2023-08-18,215.49,2023-08-23,236.86
AMZN_HISTORY,2023-08-18,133.22,2023-08-22,134.25
META_HISTORY,2023-08-18,283.25,2023-08-21,289.9
NFLX_HISTORY,2023-08-18,404.53,2023-08-22,413.17
INTC_HISTORY,2023-08-18,32.75,2023-08-22,32.89
PANW_HISTORY,2023-08-18,104.85,2023-08-24,113.73
COIN_HISTORY,2023-08-18,73.19,2023-08-24,73.66
AMD_HISTORY,2023-08-21,108.22,2023-08-25,102.25
AMZN_HISTORY,2023-08-21,134.68,2023-08-23,135.52
META_HISTORY,2023-08-21,289.9,2023-08-22,287.6
NFLX_HISTORY,2023-08-21,408.29,2023-08-23,427.55
INTC_HISTORY,2023-08-21,33.14,2023-08-23,33.98
PLTR_HISTORY,2023-08-21,14.5,2023-08-25,14.53
BA_HISTORY,2023-08-21,227.22,2023-08-25,223.41
MU_HISTORY,2023-08-21,63.96,2023-08-24,63.69
SMCI_HISTORY,2023-08-21,25.26,2023-08-24,26.25
AMZN_HISTORY,2023-08-24,131.84,2023-08-28,133.14
MRK_HISTORY,2023-08-24,109.45,2023-08-30,110.21
F_HISTORY,2023-08-31,12.13,2023-09-07,11.96
NVDA_HISTORY,2023-09-07,46.24,2023-09-11,45.18
AAPL_HISTORY,2023-09-07,177.56,2023-09-08,178.18
NVDA_HISTORY,2023-09-08,45.57,2023-09-12,44.87
AAPL_HISTORY,2023-09-08,178.18,2023-09-12,176.3
AMD_HISTORY,2023-09-20,100.34,2023-09-22,96.2
MSFT_HISTORY,2023-09-20,320.77,2023-09-25,317.54
NFLX_HISTORY,2023-09-20,386.3,2023-09-26,379.25
ABNB_HISTORY,2023-09-20,138.01,2023-09-22,132.2
AMD_HISTORY,2023-09-21,96.11,2023-09-25,97.38
AVGO_HISTORY,2023-09-21,80.84,2023-09-27,81.68
ABNB_HISTORY,2023-09-21,132.75,2023-09-25,134.14
AMD_HISTORY,2023-09-22,96.2,2023-09-25,97.38
GOOGL_HISTORY,2023-09-22,130.25,2023-09-26,128.56
GOOG_HISTORY,2023-09-22,131.25,2023-09-26,129.45
RTX_HISTORY,2023-09-22,71.58,2023-09-26,72.26
ABNB_HISTORY,2023-09-22,132.2,2023-09-25,134.14
AMD_HISTORY,2023-09-25,97.38,2023-09-26,95.96
GOOGL_HISTORY,2023-09-25,131.11,2023-09-27,130.54
GOOG_HISTORY,2023-09-25,132.17,2023-09-27,131.46
BAC_HISTORY,2023-09-25,27.6,2023-09-27,27.27
ADBE_HISTORY,2023-09-25,511.6,2023-09-27,502.6
PLTR_HISTORY,2023-09-25,14.22,2023-09-29,16.0
RTX_HISTORY,2023-09-25,72.05,2023-09-27,72.88
PYPL_HISTORY,2023-09-25,58.86,2023-09-29,58.46
ABNB_HISTORY,2023-09-25,134.14,2023-09-26,132.28
CRM_HISTORY,2023-09-25,206.34,2023-09-27,202.73
AMZN_HISTORY,2023-09-26,125.98,2023-09-28,125.98
AMD_HISTORY,2023-09-26,95.96,2023-09-27,98.07
GOOGL_HISTORY,2023-09-26,128.56,2023-09-28,132.31
GOOG_HISTORY,2023-09-26,129.45,2023-09-28,133.13
INTC_HISTORY,2023-09-26,33.83,2023-10-02,35.46
BAC_HISTORY,2023-09-26,27.17,2023-09-28,27.56
ADBE_HISTORY,2023-09-26,506.3,2023-09-28,504.67
UBER_HISTORY,2023-09-26,44.27,2023-10-02,45.68
CRM_HISTORY,2023-09-26,202.49,2023-09-28,203.2
ABNB_HISTORY,2023-09-26,132.28,2023-09-27,134.03
C_HISTORY,2023-09-26,40.22,2023-10-02,40.5
AMZN_HISTORY,2023-09-27,125.98,2023-09-29,127.12
V_HISTORY,2023-09-27,229.5,2023-10-03,228.81
ORCL_HISTORY,2023-09-27,104.62,2023-10-03,104.52
ADBE_HISTORY,2023-09-27,502.6,2023-09-29,509.9
PFE_HISTORY,2023-09-27,32.1,2023-10-03,33.9
JNJ_HISTORY,2023-09-27,157.11,2023-10-03,155.34
CRM_HISTORY,2023-09-27,202.73,2023-09-29,202.78
KO_HISTORY,2023-09-27,55.95,2023-10-03,54.88
BA_HISTORY,2023-09-27,195.46,2023-10-03,188.92
OKE_HISTORY,2023-09-27,64.51,2023-10-03,61.98
PEP_HISTORY,2023-09-27,169.57,2023-10-03,167.7
MA_HISTORY,2023-09-27,395.48,2023-10-03,391.06
WFC_HISTORY,2023-09-27,40.86,2023-10-03,38.67
PG_HISTORY,2023-09-27,147.34,2023-10-03,145.49
BAC_HISTORY,2023-09-28,27.56,2023-10-02,26.7
CMCSA_HISTORY,2023-10-10,44.47,2023-10-16,44.25
JPM_HISTORY,2023-10-12,145.81,2023-10-18,145.91
INTC_HISTORY,2023-10-17,36.06,2023-10-23,33.85
NVDA_HISTORY,2023-10-18,42.2,2023-10-24,43.66
AMD_HISTORY,2023-10-18,102.17,2023-10-24,101.67
LLY_HISTORY,2023-10-20,584.64,2023-10-24,592.43
LLY_HISTORY,2023-10-23,576.65,2023-10-25,586.46
PYPL_HISTORY,2023-10-23,53.45,2023-10-25,51.49
NEE_HISTORY,2023-10-23,51.52,2023-10-27,56.24
PLTR_HISTORY,2023-10-24,16.64,2023-10-26,15.29
SMCI_HISTORY,2023-10-24,26.26,2023-10-30,23.66
PYPL_HISTORY,2023-10-24,54.24,2023-10-26,51.75
TSLA_HISTORY,2023-10-25,212.42,2023-10-31,200.84
AMZN_HISTORY,2023-10-25,121.39,2023-10-27,127.74
META_HISTORY,2023-10-25,299.53,2023-10-27,296.73
PLTR_HISTORY,2023-10-25,15.59,2023-10-27,15.07
ORCL_HISTORY,2023-10-25,101.43,2023-10-31,103.4
DIS_HISTORY,2023-10-25,80.59,2023-10-30,80.68
PYPL_HISTORY,2023-10-25,51.49,2023-10-27,50.39
ADBE_HISTORY,2023-10-25,521.14,2023-10-27,508.12
META_HISTORY,2023-10-26,288.35,2023-10-30,302.66
AMZN_HISTORY,2023-10-26,119.57,2023-10-30,132.71
AMD_HISTORY,2023-10-26,93.67,2023-10-31,98.5
PLTR_HISTORY,2023-10-26,15.29,2023-10-27,15.07
MA_HISTORY,2023-10-26,364.59,2023-10-30,372.42
ADBE_HISTORY,2023-10-26,514.28,2023-10-30,526.94
CMCSA_HISTORY,2023-10-27,39.64,2023-10-31,41.29
MA_HISTORY,2023-10-27,364.08,2023-10-31,376.35
PLTR_HISTORY,2023-10-27,15.07,2023-10-30,14.69
PYPL_HISTORY,2023-10-27,50.39,2023-10-30,51.05
DIS_HISTORY,2023-10-27,79.33,2023-10-31,81.59
ADBE_HISTORY,2023-10-27,508.12,2023-10-31,532.06
META_HISTORY,2023-10-30,302.66,2023-11-01,311.85
AMD_HISTORY,2023-10-30,96.18,2023-11-01,108.04
CMCSA_HISTORY,2023-10-30,40.45,2023-11-01,41.82
MA_HISTORY,2023-10-30,372.42,2023-11-01,377.82
GOOG_HISTORY,2023-10-31,125.3,2023-11-06,131.45
CMCSA_HISTORY,2023-10-31,41.29,2023-11-02,42.5
AAPL_HISTORY,2023-11-03,176.65,2023-11-07,181.82
JPM_HISTORY,2023-11-06,144.08,2023-11-08,144.72
NFLX_HISTORY,2023-11-07,434.61,2023-11-09,435.15
JPM_HISTORY,2023-11-07,144.01,2023-11-09,144.29
QCOM_HISTORY,2023-11-08,120.06,2023-11-09,120.1
V_HISTORY,2023-11-14,246.94,2023-11-16,248.57
MSFT_HISTORY,2023-11-15,369.67,2023-11-17,369.85
GOOGL_HISTORY,2023-11-15,134.62,2023-11-21,136.97
ADBE_HISTORY,2023-11-15,595.31,2023-11-17,602.66
V_HISTORY,2023-11-15,248.11,2023-11-17,249.56
KO_HISTORY,2023-11-17,57.26,2023-11-24,58.57
MSFT_HISTORY,2023-12-04,369.14,2023-12-06,368.8
AMD_HISTORY,2023-12-04,118.57,2023-12-06,116.82
META_HISTORY,2023-12-04,320.02,2023-12-08,332.75
AVGO_HISTORY,2023-12-04,92.4,2023-12-06,90.36
NVDA_HISTORY,2023-12-05,46.57,2023-12-07,46.6
MSFT_HISTORY,2023-12-05,372.52,2023-12-07,370.95
AMD_HISTORY,2023-12-05,118.38,2023-12-07,128.37
GOOGL_HISTORY,2023-12-05,130.99,2023-12-11,133.29
GOOG_HISTORY,2023-12-05,132.39,2023-12-11,134.7
AVGO_HISTORY,2023-12-05,91.31,2023-12-07,92.23
ADBE_HISTORY,2023-12-05,602.22,2023-12-11,625.2
NVDA_HISTORY,2023-12-06,45.5,2023-12-08,47.51
JPM_HISTORY,2023-12-12,160.52,2023-12-14,163.99
JPM_HISTORY,2023-12-13,161.06,2023-12-15,165.23
V_HISTORY,2023-12-14,258.73,2023-12-20,257.11
AAPL_HISTORY,2024-01-02,185.64,2024-01-04,181.91
UBER_HISTORY,2024-01-02,58.38,2024-01-04,57.8
NFLX_HISTORY,2024-01-02,468.5,2024-01-08,485.03
TSLA_HISTORY,2024-01-03,238.45,2024-01-05,237.49
AMD_HISTORY,2024-01-03,135.32,2024-01-08,146.18
AAPL_HISTORY,2024-01-03,184.25,2024-01-05,181.18
INTC_HISTORY,2024-01-03,47.05,2024-01-04,46.87
UBER_HISTORY,2024-01-03,58.25,2024-01-05,57.58
CRM_HISTORY,2024-01-03,251.84,2024-01-05,251.12
CCL_HISTORY,2024-01-03,16.35,2024-01-09,17.38
QCOM_HISTORY,2024-01-03,137.6,2024-01-05,136.73
TSLA_HISTORY,2024-01-04,237.93,2024-01-08,240.45
AAPL_HISTORY,2024-01-04,181.91,2024-01-08,185.56
AMZN_HISTORY,2024-01-04,144.57,2024-01-08,149.1
INTC_HISTORY,2024-01-04,46.87,2024-01-08,48.45
AVGO_HISTORY,2024-01-04,104.9,2024-01-09,108.25
BA_HISTORY,2024-01-04,244.94,2024-01-10,227.84
CRM_HISTORY,2024-01-04,251.24,2024-01-08,260.87
ADBE_HISTORY,2024-01-04,567.05,2024-01-08,580.55
F_HISTORY,2024-01-04,11.68,2024-01-10,11.83
QCOM_HISTORY,2024-01-04,136.17,2024-01-05,136.73
TSLA_HISTORY,2024-01-05,237.49,2024-01-09,234.96
AMZN_HISTORY,2024-01-05,145.24,2024-01-09,151.37
PLTR_HISTORY,2024-01-05,15.98,2024-01-09,16.39
ADBE_HISTORY,2024-01-05,564.6,2024-01-09,586.2
QCOM_HISTORY,2024-01-05,136.73,2024-01-08,139.03
AMZN_HISTORY,2024-01-08,149.1,2024-01-10,153.73
INTC_HISTORY,2024-01-08,48.45,2024-01-10,47.47
AVGO_HISTORY,2024-01-08,107.48,2024-01-10,108.06
PLTR_HISTORY,2024-01-08,16.67,2024-01-10,16.79
ADBE_HISTORY,2024-01-08,580.55,2024-01-10,591.03
QCOM_HISTORY,2024-01-08,139.03,2024-01-09,139.89
AAPL_HISTORY,2024-01-11,185.59,2024-01-18,188.63
V_HISTORY,2024-01-11,264.03,2024-01-18,268.14
MRK_HISTORY,2024-01-11,118.43,2024-01-18,118.54
CSCO_HISTORY,2024-01-12,50.34,2024-01-19,51.27
PG_HISTORY,2024-01-12,150.6,2024-01-19,147.57
CSCO_HISTORY,2024-01-19,51.27,2024-01-24,51.31
MSFT_HISTORY,2024-01-22,396.51,2024-01-26,403.93
META_HISTORY,2024-01-22,381.78,2024-01-25,393.18
AMZN_HISTORY,2024-01-23,156.02,2024-01-25,157.75
AMZN_HISTORY,2024-01-24,156.87,2024-01-26,159.12
V_HISTORY,2024-01-24,271.65,2024-01-30,277.15
LLY_HISTORY,2024-01-24,633.7,2024-01-30,644.98
AVGO_HISTORY,2024-02-01,120.0,2024-02-06,122.27
TSLA_HISTORY,2024-02-13,184.02,2024-02-20,193.76
MSFT_HISTORY,2024-02-14,409.49,2024-02-21,402.18
NVDA_HISTORY,2024-02-20,69.45,2024-02-22,78.54
NVDA_HISTORY,2024-02-21,67.47,2024-02-23,78.82
SMCI_HISTORY,2024-02-21,73.42,2024-02-23,86.0
AMD_HISTORY,2024-02-21,164.29,2024-02-27,178.0
PLTR_HISTORY,2024-02-21,22.74,2024-02-27,24.53
CRWD_HISTORY,2024-02-21,292.36,2024-02-27,321.21
ADBE_HISTORY,2024-03-05,544.84,2024-03-11,560.42
NVDA_HISTORY,2024-03-14,87.94,2024-03-18,88.46
ADBE_HISTORY,2024-03-15,492.46,2024-03-21,511.25
COIN_HISTORY,2024-03-19,230.12,2024-03-21,262.0
ABT_HISTORY,2024-03-19,113.16,2024-03-25,110.01
AMD_HISTORY,2024-03-27,179.59,2024-04-03,180.77
ADBE_HISTORY,2024-03-27,504.4,2024-04-03,497.01
PLTR_HISTORY,2024-03-27,24.51,2024-04-01,22.86
TSLA_HISTORY,2024-04-02,166.63,2024-04-04,171.11
COIN_HISTORY,2024-04-02,245.84,2024-04-04,249.61
PLTR_HISTORY,2024-04-02,22.72,2024-04-04,22.48
PANW_HISTORY,2024-04-02,136.7,2024-04-08,134.29
TSLA_HISTORY,2024-04-03,168.38,2024-04-05,164.9
COIN_HISTORY,2024-04-03,251.58,2024-04-05,240.9
NVDA_HISTORY,2024-04-04,85.91,2024-04-10,87.04
SMCI_HISTORY,2024-04-04,95.8,2024-04-10,90.85
CRM_HISTORY,2024-04-10,299.62,2024-04-16,277.41
NFLX_HISTORY,2024-04-15,607.15,2024-04-19,555.04
PLTR_HISTORY,2024-04-15,21.9,2024-04-18,21.13
MU_HISTORY,2024-04-17,116.33,2024-04-19,106.77
PLTR_HISTORY,2024-04-17,21.31,2024-04-19,20.47
QCOM_HISTORY,2024-04-17,164.32,2024-04-19,157.63
NVDA_HISTORY,2024-04-18,84.67,2024-04-22,79.52
TSLA_HISTORY,2024-04-18,149.93,2024-04-22,142.05
MU_HISTORY,2024-04-18,111.93,2024-04-22,109.12
AVGO_HISTORY,2024-04-18,125.9,2024-04-22,122.45
PLTR_HISTORY,2024-04-18,21.13,2024-04-19,20.47
QCOM_HISTORY,2024-04-18,161.44,2024-04-22,160.18
NVDA_HISTORY,2024-04-19,76.2,2024-04-23,82.42
TSLA_HISTORY,2024-04-19,147.05,2024-04-23,144.68
AMD_HISTORY,2024-04-19,146.64,2024-04-23,152.27
MU_HISTORY,2024-04-19,106.77,2024-04-22,109.12
NFLX_HISTORY,2024-04-19,555.04,2024-04-23,577.75
AVGO_HISTORY,2024-04-19,120.47,2024-04-23,124.92
UBER_HISTORY,2024-04-19,69.2,2024-04-23,70.8
PLTR_HISTORY,2024-04-19,20.47,2024-04-22,20.97
QCOM_HISTORY,2024-04-19,157.63,2024-04-22,160.18
NVDA_HISTORY,2024-04-22,79.52,2024-04-23,82.42
TSLA_HISTORY,2024-04-22,142.05,2024-04-23,144.68
AMD_HISTORY,2024-04-22,148.64,2024-04-24,151.74
NFLX_HISTORY,2024-04-22,554.6,2024-04-24,555.12
MU_HISTORY,2024-04-22,109.12,2024-04-23,112.46
AVGO_HISTORY,2024-04-22,122.45,2024-04-23,124.92
UBER_HISTORY,2024-04-22,68.98,2024-04-24,69.36
LRCX_HISTORY,2024-04-22,86.81,2024-04-24,88.49
QCOM_HISTORY,2024-04-22,160.18,2024-04-23,161.35
NVDA_HISTORY,2024-04-23,82.42,2024-04-24,79.68
TSLA_HISTORY,2024-04-23,144.68,2024-04-24,162.13
AMD_HISTORY,2024-04-23,152.27,2024-04-25,153.76
NFLX_HISTORY,2024-04-23,577.75,2024-04-25,564.8
MU_HISTORY,2024-04-23,112.46,2024-04-24,111.78
AVGO_HISTORY,2024-04-23,124.92,2024-04-24,125.68
LRCX_HISTORY,2024-04-23,88.74,2024-04-25,90.15
QCOM_HISTORY,2024-04-23,161.35,2024-04-24,163.63
NVDA_HISTORY,2024-04-25,82.63,2024-04-26,87.74
AMZN_HISTORY,2024-04-30,175.0,2024-05-06,188.7
AVGO_HISTORY,2024-05-01,124.29,2024-05-07,130.31
